SCHEMECODE,S_NAME,CATEGORY_CODE,CATEGORY_NAME,_3Rt,std,INCRET
"6929","Baroda BNP Paribas Corp Bond Fund-Defunct Plan(M-IDCW)","70","Debt - Corporate Bond Fund","8.0","1.5","6.1"
"7926","Baroda BNP Paribas Corp Bond Fund(M-IDCW)","70","Debt - Corporate Bond Fund","8.0","1.5","5.6"
"18309","Baroda BNP Paribas Corp Bond Fund(Q-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.4","1.5","4.6"
"18306","Baroda BNP Paribas Corp Bond Fund(A-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.3","1.4","5.9"
"6931","Baroda BNP Paribas Corp Bond Fund-Defunct Plan(A-IDCW)","70","Debt - Corporate Bond Fund","8.0","1.5","6.2"
"35191","Bandhan Corp Bond Fund-Reg(M-IDCW)","70","Debt - Corporate Bond Fund","7.4","1.3","6.2"
"18307","Baroda BNP Paribas Corp Bond Fund(G)-Direct Plan","70","Debt - Corporate Bond Fund","8.3","1.4","7.1"
"6928","Baroda BNP Paribas Corp Bond Fund-Defunct Plan(G)","70","Debt - Corporate Bond Fund","8.0","1.5","7.2"
"6932","Baroda BNP Paribas Corp Bond Fund(G)","70","Debt - Corporate Bond Fund","8.0","1.5","6.3"
"18308","Baroda BNP Paribas Corp Bond Fund(M-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.4","1.4","5.9"
"6930","Baroda BNP Paribas Corp Bond Fund-Defunct Plan(Q-IDCW)","70","Debt - Corporate Bond Fund","8.1","1.5","6.2"
"25994","Canara Rob Corp Bond Fund(IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","7.4","1.3","6.8"
"23504","Canara Rob Corp Bond Fund-Reg(G)","70","Debt - Corporate Bond Fund","6.7","1.3","7.0"
"25993","Canara Rob Corp Bond Fund(G)-Direct Plan","70","Debt - Corporate Bond Fund","7.4","1.3","7.6"
"25992","Canara Rob Corp Bond Fund-Reg(IDCW)","70","Debt - Corporate Bond Fund","6.7","1.3","6.2"
"40938","DSP Corp Bond Fund(G)-Direct Plan","70","Debt - Corporate Bond Fund","7.7","0.9","7.4"
"40939","DSP Corp Bond Fund(IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","7.5","12.1","7.0"
"37709","DSP Corp Bond Fund-Reg(G)","70","Debt - Corporate Bond Fund","7.4","0.9","7.1"
"43477","DSP Corp Bond Fund-Reg(IDCW-Reinv)","70","Debt - Corporate Bond Fund","7.3","11.7","6.8"
"43481","DSP Corp Bond Fund(M-IDCW Reinv)-Direct Plan","70","Debt - Corporate Bond Fund","7.7","1.5","6.8"
"40935","DSP Corp Bond Fund-Reg(IDCW)","70","Debt - Corporate Bond Fund","7.3","11.7","6.8"
"43482","DSP Corp Bond Fund(Q-IDCW Reinv)-Direct Plan","70","Debt - Corporate Bond Fund","7.7","3.0","7.0"
"43480","DSP Corp Bond Fund(IDCW-Reinv)-Direct Plan","70","Debt - Corporate Bond Fund","7.5","12.1","7.0"
"40936","DSP Corp Bond Fund-Reg(M-IDCW)","70","Debt - Corporate Bond Fund","7.4","1.5","6.6"
"40941","DSP Corp Bond Fund(Q-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","7.7","3.0","7.0"
"40940","DSP Corp Bond Fund(M-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","7.7","1.5","6.8"
"43479","DSP Corp Bond Fund-Reg(Q-IDCW Reinv)","70","Debt - Corporate Bond Fund","7.4","2.9","6.6"
"43478","DSP Corp Bond Fund-Reg(M-IDCW Reinv)","70","Debt - Corporate Bond Fund","7.4","1.5","6.6"
"40937","DSP Corp Bond Fund-Reg(Q-IDCW)","70","Debt - Corporate Bond Fund","7.4","2.9","6.6"
"50342","Franklin India Corp Debt Fund-A(A-IDCW Payout)-Direct Plan","70","Debt - Corporate Bond Fund","8.4","2.1","7.6"
"50341","Franklin India Corp Debt Fund-A(A-IDCW Payout)","70","Debt - Corporate Bond Fund","7.8","2.1","7.7"
"17898","Franklin India Corp Debt Fund-A(A-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.4","2.1","7.6"
"3380","Franklin India Corp Debt Fund-A(A-IDCW)","70","Debt - Corporate Bond Fund","7.8","2.1","7.7"
"17896","Franklin India Corp Debt Fund-A(G)-Direct Plan","70","Debt - Corporate Bond Fund","8.4","2.1","8.5"
"3381","Franklin India Corp Debt Fund-A(G)","70","Debt - Corporate Bond Fund","7.8","2.1","8.5"
"45768","Franklin India Corp Debt Fund-B(H-IDCW Payout)","70","Debt - Corporate Bond Fund","7.8","2.1","7.5"
"3385","Franklin India Corp Debt Fund-A(Q-IDCW)","70","Debt - Corporate Bond Fund","7.8","2.1","7.3"
"17894","Franklin India Corp Debt Fund-A(M-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.4","2.1","7.3"
"3383","Franklin India Corp Debt Fund-A(M-IDCW)","70","Debt - Corporate Bond Fund","7.8","2.1","7.5"
"45767","Franklin India Corp Debt Fund-A(M-IDCW Payout)-Direct Plan","70","Debt - Corporate Bond Fund","8.4","2.1","7.3"
"17895","Franklin India Corp Debt Fund-A(H-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.4","2.1","7.4"
"3382","Franklin India Corp Debt Fund-A(H-IDCW)","70","Debt - Corporate Bond Fund","7.8","2.1","7.5"
"8817","Franklin India Corp Debt Fund-B(G)","70","Debt - Corporate Bond Fund","7.8","2.1","8.5"
"17893","Franklin India Corp Debt Fund-A(Q-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.4","2.1","7.2"
"8818","Franklin India Corp Debt Fund-B(A-IDCW)","70","Debt - Corporate Bond Fund","7.8","2.1","7.7"
"8819","Franklin India Corp Debt Fund-B(H-IDCW)","70","Debt - Corporate Bond Fund","7.8","2.1","7.5"
"8820","Franklin India Corp Debt Fund-B(M-IDCW)","70","Debt - Corporate Bond Fund","7.8","2.1","7.5"
"8816","Franklin India Corp Debt Fund-B(Q-IDCW)","70","Debt - Corporate Bond Fund","7.8","2.1","7.3"
"47680","Franklin India Corp Debt Fund-A(M-IDCW Payout)","70","Debt - Corporate Bond Fund","7.8","2.1","7.5"
"43513","HDFC Corp Bond Fund(IDCW-Reinv)","70","Debt - Corporate Bond Fund","7.9","1.5","7.7"
"31060","HDFC Corp Bond Fund(IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.5","8.0"
"31059","HDFC Corp Bond Fund(IDCW)","70","Debt - Corporate Bond Fund","7.9","1.5","7.7"
"35495","HDFC Corp Bond Fund(IDCW-Reinv)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.5","8.0"
"35496","HDFC Corp Bond Fund(Q-IDCW Reinv)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.5","6.9"
"18055","HDFC Corp Bond Fund(Q-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.5","6.9"
"18054","HDFC Corp Bond Fund(G)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.5","8.1"
"8241","HDFC Corp Bond Fund(G)","70","Debt - Corporate Bond Fund","7.9","1.5","8.1"
"43514","HDFC Corp Bond Fund(Q-IDCW Reinv)","70","Debt - Corporate Bond Fund","7.9","1.5","6.8"
"43726","HSBC Corporate Bond Fund(A-IDCW Payout)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.4","7.7"
"8257","HDFC Corp Bond Fund(Q-IDCW)","70","Debt - Corporate Bond Fund","7.9","1.5","6.8"
"34159","HSBC Corporate Bond Fund(A-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.4","7.7"
"18707","HSBC Corporate Bond Fund(G)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.4","7.7"
"35657","HSBC Corporate Bond Fund(H-IDCW Payout)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.4","7.8"
"32746","HSBC Corporate Bond Fund-Reg(A-IDCW)","70","Debt - Corporate Bond Fund","7.7","1.4","6.5"
"43727","HSBC Corporate Bond Fund-Reg(A-IDCW Payout)","70","Debt - Corporate Bond Fund","7.7","1.4","6.5"
"631","HSBC Corporate Bond Fund-Reg(G)","70","Debt - Corporate Bond Fund","7.7","1.4","7.3"
"633","HSBC Corporate Bond Fund-Reg(H-IDCW)","70","Debt - Corporate Bond Fund","7.7","1.4","4.9"
"18708","HSBC Corporate Bond Fund(H-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.4","7.8"
"35656","HSBC Corporate Bond Fund(Q-IDCW Payout)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.4","6.1"
"43729","HSBC Corporate Bond Fund-Reg(H-IDCW Payout)","70","Debt - Corporate Bond Fund","7.7","1.4","4.9"
"630","HSBC Corporate Bond Fund-Reg(B)","70","Debt - Corporate Bond Fund","7.7","1.4","6.0"
"18709","HSBC Corporate Bond Fund(Q-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.4","6.1"
"43728","HSBC Corporate Bond Fund-Reg(Q-IDCW Payout)","70","Debt - Corporate Bond Fund","7.7","1.4","6.4"
"19914","ICICI Pru Corp Bond Fund(M-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.0","6.9"
"7908","ICICI Pru Corp Bond Fund(M-IDCW)","70","Debt - Corporate Bond Fund","7.9","1.0","6.4"
"632","HSBC Corporate Bond Fund-Reg(Q-IDCW)","70","Debt - Corporate Bond Fund","7.7","1.4","6.4"
"7925","ICICI Pru Corp Bond Fund(G)","70","Debt - Corporate Bond Fund","7.9","1.0","7.1"
"16009","HSBC Corporate Bond Fund-Reg(B)-Bonus Units","70","Debt - Corporate Bond Fund","7.7","1.4","6.0"
"35550","ICICI Pru Corp Bond Fund(M-IDCW Payout)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.0","6.9"
"38246","ICICI Pru Corp Bond Fund(M-IDCW Payout)","70","Debt - Corporate Bond Fund","7.9","1.0","6.4"
"19277","ICICI Pru Corp Bond Fund(G)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.0","8.2"
"10633","ICICI Pru Corp Bond Fund(Q-IDCW)","70","Debt - Corporate Bond Fund","7.9","1.0","6.6"
"43584","ICICI Pru Corp Bond Fund(Q-IDCW Payout)","70","Debt - Corporate Bond Fund","7.9","1.0","6.6"
"35551","ICICI Pru Corp Bond Fund(Q-IDCW Payout)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.0","7.8"
"2156","Invesco India Corporate Bond Fund(A-IDCW)","70","Debt - Corporate Bond Fund","7.6","1.5","7.1"
"18892","Invesco India Corporate Bond Fund(G)-Direct Plan","70","Debt - Corporate Bond Fund","8.0","1.5","7.5"
"18895","Invesco India Corporate Bond Fund(IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.0","1.5","10.1"
"18891","Invesco India Corporate Bond Fund(A-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.0","1.5","8.3"
"2165","Invesco India Corporate Bond Fund(Q-IDCW)","70","Debt - Corporate Bond Fund","7.6","1.5","5.9"
"15571","Invesco India Corporate Bond Fund(IDCW)","70","Debt - Corporate Bond Fund","7.7","1.5","9.6"
"2158","Invesco India Corporate Bond Fund(G)","70","Debt - Corporate Bond Fund","7.6","1.5","6.7"
"2164","Invesco India Corporate Bond Fund(M-IDCW)","70","Debt - Corporate Bond Fund","7.6","1.5","6.2"
"18893","Invesco India Corporate Bond Fund(M-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.0","1.5","6.7"
"18894","Invesco India Corporate Bond Fund(Q-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.0","1.5","6.6"
"20162","ICICI Pru Corp Bond Fund(Q-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.0","7.8"
"19603","Kotak Corporate Bond Fund(G)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.3","8.1"
"265","Kotak Corporate Bond Fund(G)","70","Debt - Corporate Bond Fund","7.8","1.3","7.7"
"45357","Mirae Asset Corp Bond Fund-Reg(IDCW)","70","Debt - Corporate Bond Fund","7.3","1.4","5.9"
"43659","Kotak Corporate Bond Fund(M-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.3","7.0"
"45359","Mirae Asset Corp Bond Fund(IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","7.8","1.4","6.4"
"19601","Kotak Corporate Bond Fund(M-IDCW Payout)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.3","7.0"
"2646","Nippon India Corp Bond Fund(G)","70","Debt - Corporate Bond Fund","8.0","1.4","7.5"
"15686","Kotak Corporate Bond Fund(M-IDCW Payout)","70","Debt - Corporate Bond Fund","7.8","1.3","6.3"
"251","Kotak Corporate Bond Fund(M-IDCW)","70","Debt - Corporate Bond Fund","7.8","1.3","6.3"
"2645","Nippon India Corp Bond Fund(B)","70","Debt - Corporate Bond Fund","8.0","1.4","7.0"
"45356","Mirae Asset Corp Bond Fund-Reg(G)","70","Debt - Corporate Bond Fund","7.3","1.4","5.9"
"19766","Nippon India Corp Bond Fund(B)-Direct Plan","70","Debt - Corporate Bond Fund","8.4","1.4","8.1"
"45358","Mirae Asset Corp Bond Fund(G)-Direct Plan","70","Debt - Corporate Bond Fund","7.8","1.4","6.4"
"18865","Nippon India Corp Bond Fund(DD-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.5","1.4","6.8"
"18866","Nippon India Corp Bond Fund(G)-Direct Plan","70","Debt - Corporate Bond Fund","8.4","1.4","8.0"
"6009","Nippon India Corp Bond Fund(DD-IDCW)","70","Debt - Corporate Bond Fund","8.2","1.4","6.5"
"26835","Nippon India Corp Bond Fund(IDCW)","70","Debt - Corporate Bond Fund","8.0","1.4","7.1"
"25544","Nippon India Corp Bond Fund(IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.4","1.4","7.5"
"18861","Nippon India Corp Bond Fund(M-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.4","1.4","7.0"
"6010","Nippon India Corp Bond Fund(W-IDCW)","70","Debt - Corporate Bond Fund","8.0","1.4","6.5"
"2648","Nippon India Corp Bond Fund(Q-IDCW)","70","Debt - Corporate Bond Fund","8.0","1.4","7.0"
"19767","Nippon India Corp Bond Fund(Q-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.4","1.4","6.9"
"2647","Nippon India Corp Bond Fund(M-IDCW)","70","Debt - Corporate Bond Fund","8.0","1.4","6.9"
"853","PGIM India Corp Bond Fund(A-IDCW)","70","Debt - Corporate Bond Fund","7.3","1.4","5.9"
"855","PGIM India Corp Bond Fund(M-IDCW)","70","Debt - Corporate Bond Fund","7.3","1.4","6.0"
"18441","PGIM India Corp Bond Fund(G)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.4","7.6"
"19220","Nippon India Corp Bond Fund(W-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.4","1.4","6.8"
"854","PGIM India Corp Bond Fund(G)","70","Debt - Corporate Bond Fund","7.3","1.4","6.7"
"19632","PGIM India Corp Bond Fund(A-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","7.9","1.4","8.4"
"43733","SBI Corp Bond Fund(M-IDCW Payout)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.4","7.3"
"19633","PGIM India Corp Bond Fund(M-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","7.9","1.4","6.0"
"19631","PGIM India Corp Bond Fund(Q-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","7.9","1.4","6.5"
"852","PGIM India Corp Bond Fund(Q-IDCW)","70","Debt - Corporate Bond Fund","7.3","1.4","5.8"
"42461","SBI Corp Bond Fund(G)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.4","7.6"
"42462","SBI Corp Bond Fund(M-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.4","7.3"
"43734","SBI Corp Bond Fund(Q-IDCW Payout)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.4","7.5"
"42463","SBI Corp Bond Fund(Q-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.4","7.5"
"43731","SBI Corp Bond Fund-Reg(M-IDCW Payout)","70","Debt - Corporate Bond Fund","7.6","1.4","6.8"
"2955","Sundaram Corp Bond Fund(G)","70","Debt - Corporate Bond Fund","7.4","1.3","7.0"
"42459","SBI Corp Bond Fund-Reg(M-IDCW)","70","Debt - Corporate Bond Fund","7.6","1.4","6.8"
"40450","SBI Corp Bond Fund-Reg(G)","70","Debt - Corporate Bond Fund","7.6","1.4","7.1"
"19419","Sundaram Corp Bond Fund(G)-Direct Plan","70","Debt - Corporate Bond Fund","7.7","1.3","7.6"
"46083","Tata Corp Bond Fund(G)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.4","6.7"
"43732","SBI Corp Bond Fund-Reg(Q-IDCW Payout)","70","Debt - Corporate Bond Fund","7.6","1.4","7.0"
"42460","SBI Corp Bond Fund-Reg(Q-IDCW)","70","Debt - Corporate Bond Fund","7.6","1.4","7.0"
"2959","Sundaram Corp Bond Fund(IDCW)","70","Debt - Corporate Bond Fund","7.4","1.3","6.6"
"46152","Tata Corp Bond Fund(M-IDCW Payout)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.4","6.7"
"46180","Tata Corp Bond Fund(Q-IDCW Payout)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.4","6.7"
"46079","Tata Corp Bond Fund-Reg(G)","70","Debt - Corporate Bond Fund","7.6","1.4","6.1"
"46080","Tata Corp Bond Fund-Reg(IDCW)","70","Debt - Corporate Bond Fund","7.6","1.4","6.1"
"46177","Tata Corp Bond Fund-Reg(IDCW Payout)","70","Debt - Corporate Bond Fund","7.6","1.4","6.1"
"46085","Tata Corp Bond Fund(M-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.4","6.7"
"19412","Sundaram Corp Bond Fund(IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","7.7","1.3","7.7"
"46179","Tata Corp Bond Fund(IDCW Payout)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.4","6.7"
"46086","Tata Corp Bond Fund(Q-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.4","6.7"
"46178","Tata Corp Bond Fund-Reg(M-IDCW Payout)","70","Debt - Corporate Bond Fund","7.6","1.4","6.1"
"47442","TRUSTMF Corporate Bond Fund(G)-Direct Plan","70","Debt - Corporate Bond Fund","","2.1","7.7"
"46084","Tata Corp Bond Fund(IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.1","1.4","6.7"
"46081","Tata Corp Bond Fund-Reg(M-IDCW)","70","Debt - Corporate Bond Fund","7.6","1.4","6.1"
"46082","Tata Corp Bond Fund-Reg(Q-IDCW)","70","Debt - Corporate Bond Fund","7.6","1.4","6.1"
"47440","TRUSTMF Corporate Bond Fund-Reg(G)","70","Debt - Corporate Bond Fund","","2.1","7.3"
"46151","Tata Corp Bond Fund-Reg(Q-IDCW Payout)","70","Debt - Corporate Bond Fund","7.6","1.4","6.1"
"47443","TRUSTMF Corporate Bond Fund(M-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","","2.1","7.7"
"39558","Union Corporate Bond Fund(G)-Direct Plan","70","Debt - Corporate Bond Fund","7.8","1.5","6.5"
"39559","Union Corporate Bond Fund(IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","7.8","1.5","6.5"
"40653","UTI Corporate Bond Fund(G)-Direct Plan","70","Debt - Corporate Bond Fund","8.0","1.3","7.7"
"39557","Union Corporate Bond Fund-Reg(IDCW)","70","Debt - Corporate Bond Fund","7.5","1.5","6.2"
"40656","UTI Corporate Bond Fund(A-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.0","1.3","7.5"
"39478","Union Corporate Bond Fund-Reg(G)","70","Debt - Corporate Bond Fund","7.5","1.5","6.2"
"47441","TRUSTMF Corporate Bond Fund-Reg(M-IDCW)","70","Debt - Corporate Bond Fund","","2.1","7.2"
"40657","UTI Corporate Bond Fund(F-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.0","1.3","7.5"
"39733","Union Corporate Bond Fund(IDCW-Reinv)-Direct Plan","70","Debt - Corporate Bond Fund","7.8","1.5","6.5"
"39732","Union Corporate Bond Fund-Reg(IDCW-Reinv)","70","Debt - Corporate Bond Fund","7.5","1.5","6.2"
"40655","UTI Corporate Bond Fund(H-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.0","1.3","7.5"
"40652","UTI Corporate Bond Fund-Reg(F-IDCW)","70","Debt - Corporate Bond Fund","7.7","1.3","7.2"
"40651","UTI Corporate Bond Fund-Reg(A-IDCW)","70","Debt - Corporate Bond Fund","7.7","1.3","7.2"
"40650","UTI Corporate Bond Fund-Reg(H-IDCW)","70","Debt - Corporate Bond Fund","7.7","1.3","7.1"
"32540","Aditya Birla SL Credit Risk Fund(IDCW)-Direct Plan","71","Debt - Credit Risk Fund","11.7","4.6","8.4"
"40649","UTI Corporate Bond Fund-Reg(Q-IDCW)","70","Debt - Corporate Bond Fund","7.7","1.3","7.2"
"32539","Aditya Birla SL Credit Risk Fund(G)-Direct Plan","71","Debt - Credit Risk Fund","11.8","4.5","9.2"
"32541","Aditya Birla SL Credit Risk Fund(B)-Direct Plan","71","Debt - Credit Risk Fund","11.8","4.5","9.2"
"35427","Aditya Birla SL Credit Risk Fund(IDCW-Reinv)-Direct Plan","71","Debt - Credit Risk Fund","11.7","4.6","8.4"
"39515","UTI Corporate Bond Fund-Reg(G)","70","Debt - Corporate Bond Fund","7.7","1.3","7.4"
"40654","UTI Corporate Bond Fund(Q-IDCW)-Direct Plan","70","Debt - Corporate Bond Fund","8.0","1.3","7.5"
"32537","Aditya Birla SL Credit Risk Fund-Reg(IDCW)","71","Debt - Credit Risk Fund","10.8","4.6","7.4"
"29571","Aditya Birla SL Credit Risk Fund-Reg(G)","71","Debt - Credit Risk Fund","10.8","4.5","8.2"
"43645","Bandhan Credit Risk Fund(A-IDCW Reinv)-Direct Plan","71","Debt - Credit Risk Fund","7.6","1.1","6.4"
"29916","Axis Credit Risk Fund-Reg(M-IDCW)","71","Debt - Credit Risk Fund","8.0","1.0","6.2"
"36682","Aditya Birla SL Credit Risk Fund-Reg(IDCW-Reinv)","71","Debt - Credit Risk Fund","10.8","4.6","7.4"
"30101","Axis Credit Risk Fund(M-IDCW)-Direct Plan","71","Debt - Credit Risk Fund","8.8","1.0","7.1"
"43644","Bandhan Credit Risk Fund(IDCW-Reinv)-Direct Plan","71","Debt - Credit Risk Fund","","1.6","6.3"
"23018","Axis Credit Risk Fund-Reg(G)","71","Debt - Credit Risk Fund","8.0","1.0","7.2"
"43642","Bandhan Credit Risk Fund(Q-IDCW Reinv)-Direct Plan","71","Debt - Credit Risk Fund","7.6","1.1","6.5"
"29733","Axis Credit Risk Fund(G)-Direct Plan","71","Debt - Credit Risk Fund","8.8","1.0","8.3"
"43641","Bandhan Credit Risk Fund-Reg(A-IDCW Reinv)","71","Debt - Credit Risk Fund","6.5","1.1","5.5"
"36891","Bandhan Credit Risk Fund(Q-IDCW)-Direct Plan","71","Debt - Credit Risk Fund","7.6","1.1","6.5"
"36890","Bandhan Credit Risk Fund(IDCW)-Direct Plan","71","Debt - Credit Risk Fund","","1.6","6.3"
"29917","Axis Credit Risk Fund-Reg(W-IDCW)","71","Debt - Credit Risk Fund","8.0","1.0","6.2"
"36889","Bandhan Credit Risk Fund(G)-Direct Plan","71","Debt - Credit Risk Fund","7.6","1.1","7.1"
"36529","Bandhan Credit Risk Fund-Reg(G)","71","Debt - Credit Risk Fund","6.5","1.1","6.1"
"36893","Bandhan Credit Risk Fund(A-IDCW)-Direct Plan","71","Debt - Credit Risk Fund","7.6","1.1","6.4"
"30102","Axis Credit Risk Fund(W-IDCW)-Direct Plan","71","Debt - Credit Risk Fund","8.8","1.0","7.1"
"36888","Bandhan Credit Risk Fund-Reg(A-IDCW)","71","Debt - Credit Risk Fund","6.5","1.1","5.5"
"36887","Bandhan Credit Risk Fund-Reg(H-IDCW)","71","Debt - Credit Risk Fund","5.6","1.1","5.1"
"43639","Bandhan Credit Risk Fund-Reg(H-IDCW Reinv)","71","Debt - Credit Risk Fund","5.6","1.1","5.1"
"36885","Bandhan Credit Risk Fund-Reg(IDCW)","71","Debt - Credit Risk Fund","6.5","1.1","5.5"
"43640","Bandhan Credit Risk Fund-Reg(IDCW-Reinv)","71","Debt - Credit Risk Fund","6.5","1.1","5.5"
"43638","Bandhan Credit Risk Fund-Reg(Q-IDCW Reinv)","71","Debt - Credit Risk Fund","6.5","1.1","5.5"
"31987","Bank of India Credit Risk Fund(G)-Direct Plan","71","Debt - Credit Risk Fund","6.4","0.9","2.3"
"36886","Bandhan Credit Risk Fund-Reg(Q-IDCW)","71","Debt - Credit Risk Fund","6.5","1.1","5.5"
"30390","Bank of India Credit Risk Fund-Reg(G)","71","Debt - Credit Risk Fund","6.0","0.9","2.1"
"31927","Baroda BNP Paribas Credit Risk Fund(M-IDCW)-Direct Plan","71","Debt - Credit Risk Fund","8.8","1.0","7.9"
"31755","Baroda BNP Paribas Credit Risk Fund(G)-Direct Plan","71","Debt - Credit Risk Fund","8.8","1.0","8.9"
"31928","Baroda BNP Paribas Credit Risk Fund(Q-IDCW)-Direct Plan","71","Debt - Credit Risk Fund","8.8","1.0","8.0"
"25569","Baroda BNP Paribas Credit Risk Fund-Reg(G)","71","Debt - Credit Risk Fund","7.9","1.0","7.9"
